row.names,value,nme,method,time,od,orig,dest,node
12565,8.606061e+00,corp->local,obs,(02/22/99 20:57:43),1,corp,local,
12566,0.000000e+00,corp->corp,obs,(02/22/99 20:57:43),1,corp,corp,
12567,4.918024e+04,src fddi,obs,(02/22/99 20:57:43),0,fddi,all,fddi
12568,1.806468e+05,src switch,obs,(02/22/99 20:57:43),0,switch,all,switch
12569,2.300242e+04,src local,obs,(02/22/99 20:57:43),0,local,all,local
12570,2.945339e+04,src corp,obs,(02/22/99 20:57:43),0,corp,all,corp
12571,1.566127e+04,dst fddi,obs,(02/22/99 20:57:43),0,all,fddi,fddi
12572,3.917284e+04,dst switch,obs,(02/22/99 20:57:43),0,all,switch,switch
12573,1.912422e+05,dst local,obs,(02/22/99 20:57:43),0,all,local,local
12574,3.620657e+04,dst corp,obs,(02/22/99 20:57:43),0,all,corp,corp
12575,2.822829e+05,total,obs,(02/22/99 20:57:43),0,all,all,all
12601,0.000000e+00,fddi->fddi,obs,(02/22/99 21:02:43),1,fddi,fddi,
12602,1.160135e+02,fddi->switch,obs,(02/22/99 21:02:43),1,fddi,switch,
12603,6.090715e+04,fddi->local,obs,(02/22/99 21:02:43),1,fddi,local,
12604,2.828283e-01,fddi->corp,obs,(02/22/99 21:02:43),1,fddi,corp,
12605,1.346407e+03,switch->fddi,obs,(02/22/99 21:02:43),1,switch,fddi,
12606,3.271549e+03,switch->switch,obs,(02/22/99 21:02:43),1,switch,switch,
12607,1.325826e+05,switch->local,obs,(02/22/99 21:02:43),1,switch,local,
12608,4.087452e+04,switch->corp,obs,(02/22/99 21:02:43),1,switch,corp,
12609,2.102056e+04,local->fddi,obs,(02/22/99 21:02:43),1,local,fddi,
12610,7.343343e+03,local->switch,obs,(02/22/99 21:02:43),1,local,switch,
12611,2.020202e+01,local->local,obs,(02/22/99 21:02:43),1,local,local,
12612,3.043771e+00,local->corp,obs,(02/22/99 21:02:43),1,local,corp,
12613,5.656566e-01,corp->fddi,obs,(02/22/99 21:02:43),1,corp,fddi,
12614,7.361199e+03,corp->switch,obs,(02/22/99 21:02:43),1,corp,switch,
12615,2.806397e+01,corp->local,obs,(02/22/99 21:02:43),1,corp,local,
12616,0.000000e+00,corp->corp,obs,(02/22/99 21:02:43),1,corp,corp,
12617,6.102344e+04,src fddi,obs,(02/22/99 21:02:43),0,fddi,all,fddi
12618,1.780750e+05,src switch,obs,(02/22/99 21:02:43),0,switch,all,switch
12619,2.838714e+04,src local,obs,(02/22/99 21:02:43),0,local,all,local
12620,7.389828e+03,src corp,obs,(02/22/99 21:02:43),0,corp,all,corp
12621,2.236753e+04,dst fddi,obs,(02/22/99 21:02:43),0,all,fddi,fddi
12622,1.809210e+04,dst switch,obs,(02/22/99 21:02:43),0,all,switch,switch
12623,1.935380e+05,dst local,obs,(02/22/99 21:02:43),0,all,local,local
12624,4.087784e+04,dst corp,obs,(02/22/99 21:02:43),0,all,corp,corp
12625,2.748754e+05,total,obs,(02/22/99 21:02:43),0,all,all,all
12651,0.000000e+00,fddi->fddi,obs,(02/22/99 21:07:42),1,fddi,fddi,
12652,4.762963e+01,fddi->switch,obs,(02/22/99 21:07:42),1,fddi,switch,
12653,3.561183e+04,fddi->local,obs,(02/22/99 21:07:42),1,fddi,local,
12654,1.562290e+00,fddi->corp,obs,(02/22/99 21:07:42),1,fddi,corp,
12655,5.412121e+01,switch->fddi,obs,(02/22/99 21:07:42),1,switch,fddi,
12656,2.875539e+03,switch->switch,obs,(02/22/99 21:07:42),1,switch,switch,
12657,1.269328e+05,switch->local,obs,(02/22/99 21:07:42),1,switch,local,
12658,3.587981e+04,switch->corp,obs,(02/22/99 21:07:42),1,switch,corp,
12659,1.519456e+04,local->fddi,obs,(02/22/99 21:07:42),1,local,fddi,
12660,7.034582e+03,local->switch,obs,(02/22/99 21:07:42),1,local,switch,
12661,2.568013e+01,local->local,obs,(02/22/99 21:07:42),1,local,local,
12662,8.033670e+00,local->corp,obs,(02/22/99 21:07:42),1,local,corp,
12663,2.670034e+00,corp->fddi,obs,(02/22/99 21:07:42),1,corp,fddi,
12664,7.123178e+03,corp->switch,obs,(02/22/99 21:07:42),1,corp,switch,
12665,5.265993e+00,corp->local,obs,(02/22/99 21:07:42),1,corp,local,
12666,0.000000e+00,corp->corp,obs,(02/22/99 21:07:42),1,corp,corp,
12667,3.566102e+04,src fddi,obs,(02/22/99 21:07:42),0,fddi,all,fddi
12668,1.657423e+05,src switch,obs,(02/22/99 21:07:42),0,switch,all,switch
12669,2.226285e+04,src local,obs,(02/22/99 21:07:42),0,local,all,local
12670,7.131114e+03,src corp,obs,(02/22/99 21:07:42),0,corp,all,corp
12671,1.525135e+04,dst fddi,obs,(02/22/99 21:07:42),0,all,fddi,fddi
12672,1.708093e+04,dst switch,obs,(02/22/99 21:07:42),0,all,switch,switch
12673,1.625756e+05,dst local,obs,(02/22/99 21:07:42),0,all,local,local
12674,3.588941e+04,dst corp,obs,(02/22/99 21:07:42),0,all,corp,corp
12675,2.307973e+05,total,obs,(02/22/99 21:07:42),0,all,all,all
12701,0.000000e+00,fddi->fddi,obs,(02/22/99 21:12:42),1,fddi,fddi,
12702,8.030976e+01,fddi->switch,obs,(02/22/99 21:12:42),1,fddi,switch,
12703,2.604969e+04,fddi->local,obs,(02/22/99 21:12:42),1,fddi,local,
12704,1.171717e+00,fddi->corp,obs,(02/22/99 21:12:42),1,fddi,corp,
12705,9.655623e+02,switch->fddi,obs,(02/22/99 21:12:42),1,switch,fddi,
12706,3.214512e+03,switch->switch,obs,(02/22/99 21:12:42),1,switch,switch,
12707,1.255744e+05,switch->local,obs,(02/22/99 21:12:42),1,switch,local,
12708,3.736612e+04,switch->corp,obs,(02/22/99 21:12:42),1,switch,corp,
12709,1.620452e+04,local->fddi,obs,(02/22/99 21:12:42),1,local,fddi,
12710,6.558246e+03,local->switch,obs,(02/22/99 21:12:42),1,local,switch,
12711,1.706397e+01,local->local,obs,(02/22/99 21:12:42),1,local,local,
12712,6.460269e+01,local->corp,obs,(02/22/99 21:12:42),1,local,corp,
12713,1.373737e+00,corp->fddi,obs,(02/22/99 21:12:42),1,corp,fddi,
12714,1.160755e+04,corp->switch,obs,(02/22/99 21:12:42),1,corp,switch,
12715,4.588552e+01,corp->local,obs,(02/22/99 21:12:42),1,corp,local,
12716,0.000000e+00,corp->corp,obs,(02/22/99 21:12:42),1,corp,corp,
12717,2.613118e+04,src fddi,obs,(02/22/99 21:12:42),0,fddi,all,fddi
12718,1.671206e+05,src switch,obs,(02/22/99 21:12:42),0,switch,all,switch
12719,2.284443e+04,src local,obs,(02/22/99 21:12:42),0,local,all,local
12720,1.165480e+04,src corp,obs,(02/22/99 21:12:42),0,corp,all,corp
12721,1.717146e+04,dst fddi,obs,(02/22/99 21:12:42),0,all,fddi,fddi
12722,2.146061e+04,dst switch,obs,(02/22/99 21:12:42),0,all,switch,switch
12723,1.516870e+05,dst local,obs,(02/22/99 21:12:42),0,all,local,local
12724,3.743190e+04,dst corp,obs,(02/22/99 21:12:42),0,all,corp,corp
12725,2.277510e+05,total,obs,(02/22/99 21:12:42),0,all,all,all
12751,0.000000e+00,fddi->fddi,obs,(02/22/99 21:17:43),1,fddi,fddi,
12752,6.788552e+01,fddi->switch,obs,(02/22/99 21:17:43),1,fddi,switch,
12753,2.390582e+04,fddi->local,obs,(02/22/99 21:17:43),1,fddi,local,
12754,1.023569e+00,fddi->corp,obs,(02/22/99 21:17:43),1,fddi,corp,
12755,7.776094e+01,switch->fddi,obs,(02/22/99 21:17:43),1,switch,fddi,
12756,2.579737e+03,switch->switch,obs,(02/22/99 21:17:43),1,switch,switch,
12757,1.078075e+05,switch->local,obs,(02/22/99 21:17:43),1,switch,local,
12758,4.173057e+04,switch->corp,obs,(02/22/99 21:17:43),1,switch,corp,
12759,1.543001e+04,local->fddi,obs,(02/22/99 21:17:43),1,local,fddi,
12760,4.671296e+03,local->switch,obs,(02/22/99 21:17:43),1,local,switch,
12761,1.946128e+01,local->local,obs,(02/22/99 21:17:43),1,local,local,
12762,1.327609e+02,local->corp,obs,(02/22/99 21:17:43),1,local,corp,
12763,1.239057e+00,corp->fddi,obs,(02/22/99 21:17:43),1,corp,fddi,
12764,8.115936e+03,corp->switch,obs,(02/22/99 21:17:43),1,corp,switch,
12765,1.276061e+02,corp->local,obs,(02/22/99 21:17:43),1,corp,local,
12766,0.000000e+00,corp->corp,obs,(02/22/99 21:17:43),1,corp,corp,
12767,2.397473e+04,src fddi,obs,(02/22/99 21:17:43),0,fddi,all,fddi
12768,1.521955e+05,src switch,obs,(02/22/99 21:17:43),0,switch,all,switch
12769,2.025353e+04,src local,obs,(02/22/99 21:17:43),0,local,all,local
12770,8.244781e+03,src corp,obs,(02/22/99 21:17:43),0,corp,all,corp
12771,1.550901e+04,dst fddi,obs,(02/22/99 21:17:43),0,all,fddi,fddi
12772,1.543486e+04,dst switch,obs,(02/22/99 21:17:43),0,all,switch,switch
12773,1.318604e+05,dst local,obs,(02/22/99 21:17:43),0,all,local,local
12774,4.186435e+04,dst corp,obs,(02/22/99 21:17:43),0,all,corp,corp
12775,2.046686e+05,total,obs,(02/22/99 21:17:43),0,all,all,all
12801,0.000000e+00,fddi->fddi,obs,(02/22/99 21:22:43),1,fddi,fddi,
12802,8.602020e+01,fddi->switch,obs,(02/22/99 21:22:43),1,fddi,switch,
12803,5.098194e+04,fddi->local,obs,(02/22/99 21:22:43),1,fddi,local,
12804,1.023569e+00,fddi->corp,obs,(02/22/99 21:22:43),1,fddi,corp,
12805,9.718249e+02,switch->fddi,obs,(02/22/99 21:22:43),1,switch,fddi,
12806,4.072660e+03,switch->switch,obs,(02/22/99 21:22:43),1,switch,switch,
12807,6.217535e+03,switch->local,obs,(02/22/99 21:22:43),1,switch,local,
12808,3.323488e+04,switch->corp,obs,(02/22/99 21:22:43),1,switch,corp,
12809,1.599852e+04,local->fddi,obs,(02/22/99 21:22:43),1,local,fddi,
12810,6.776027e+02,local->switch,obs,(02/22/99 21:22:43),1,local,switch,
12811,2.568013e+01,local->local,obs,(02/22/99 21:22:43),1,local,local,
12812,1.827205e+02,local->corp,obs,(02/22/99 21:22:43),1,local,corp,
12813,1.239057e+00,corp->fddi,obs,(02/22/99 21:22:43),1,corp,fddi,
12814,7.708478e+03,corp->switch,obs,(02/22/99 21:22:43),1,corp,switch,
12815,1.606566e+02,corp->local,obs,(02/22/99 21:22:43),1,corp,local,
12816,0.000000e+00,corp->corp,obs,(02/22/99 21:22:43),1,corp,corp,
12817,5.106898e+04,src fddi,obs,(02/22/99 21:22:43),0,fddi,all,fddi
12818,4.449690e+04,src switch,obs,(02/22/99 21:22:43),0,switch,all,switch
12819,1.688453e+04,src local,obs,(02/22/99 21:22:43),0,local,all,local
12820,7.870374e+03,src corp,obs,(02/22/99 21:22:43),0,corp,all,corp
12821,1.697159e+04,dst fddi,obs,(02/22/99 21:22:43),0,all,fddi,fddi
12822,1.254476e+04,dst switch,obs,(02/22/99 21:22:43),0,all,switch,switch
12823,5.738581e+04,dst local,obs,(02/22/99 21:22:43),0,all,local,local
12824,3.341862e+04,dst corp,obs,(02/22/99 21:22:43),0,all,corp,corp
12825,1.203208e+05,total,obs,(02/22/99 21:22:43),0,all,all,all
12851,0.000000e+00,fddi->fddi,obs,(02/22/99 21:27:42),1,fddi,fddi,
12852,4.736700e+01,fddi->switch,obs,(02/22/99 21:27:42),1,fddi,switch,
12853,3.701547e+04,fddi->local,obs,(02/22/99 21:27:42),1,fddi,local,
12854,1.023569e+00,fddi->corp,obs,(02/22/99 21:27:42),1,fddi,corp,
12855,5.381818e+01,switch->fddi,obs,(02/22/99 21:27:42),1,switch,fddi,
12856,2.385519e+03,switch->switch,obs,(02/22/99 21:27:42),1,switch,switch,
12857,6.335889e+03,switch->local,obs,(02/22/99 21:27:42),1,switch,local,
12858,4.305579e+04,switch->corp,obs,(02/22/99 21:27:42),1,switch,corp,
12859,1.619169e+04,local->fddi,obs,(02/22/99 21:27:42),1,local,fddi,
12860,5.678956e+02,local->switch,obs,(02/22/99 21:27:42),1,local,switch,
12861,1.973064e+01,local->local,obs,(02/22/99 21:27:42),1,local,local,
12862,9.420875e+00,local->corp,obs,(02/22/99 21:27:42),1,local,corp,
12863,1.239057e+00,corp->fddi,obs,(02/22/99 21:27:42),1,corp,fddi,
12864,1.068675e+04,corp->switch,obs,(02/22/99 21:27:42),1,corp,switch,
12865,1.898316e+01,corp->local,obs,(02/22/99 21:27:42),1,corp,local,
12866,0.000000e+00,corp->corp,obs,(02/22/99 21:27:42),1,corp,corp,
12867,3.706386e+04,src fddi,obs,(02/22/99 21:27:42),0,fddi,all,fddi
12868,5.183102e+04,src switch,obs,(02/22/99 21:27:42),0,switch,all,switch
12869,1.678874e+04,src local,obs,(02/22/99 21:27:42),0,local,all,local
12870,1.070698e+04,src corp,obs,(02/22/99 21:27:42),0,corp,all,corp
12871,1.624675e+04,dst fddi,obs,(02/22/99 21:27:42),0,all,fddi,fddi
12872,1.368754e+04,dst switch,obs,(02/22/99 21:27:42),0,all,switch,switch
12873,4.339007e+04,dst local,obs,(02/22/99 21:27:42),0,all,local,local
12874,4.306624e+04,dst corp,obs,(02/22/99 21:27:42),0,all,corp,corp
12875,1.163906e+05,total,obs,(02/22/99 21:27:42),0,all,all,all
12901,0.000000e+00,fddi->fddi,obs,(02/22/99 21:32:42),1,fddi,fddi,
12902,6.990909e+01,fddi->switch,obs,(02/22/99 21:32:42),1,fddi,switch,
12903,3.882141e+04,fddi->local,obs,(02/22/99 21:32:42),1,fddi,local,
12904,1.023569e+00,fddi->corp,obs,(02/22/99 21:32:42),1,fddi,corp,
12905,9.551077e+02,switch->fddi,obs,(02/22/99 21:32:42),1,switch,fddi,
12906,3.615657e+03,switch->switch,obs,(02/22/99 21:32:42),1,switch,switch,
12907,6.076131e+03,switch->local,obs,(02/22/99 21:32:42),1,switch,local,
12908,3.966112e+04,switch->corp,obs,(02/22/99 21:32:42),1,switch,corp,
12909,1.412970e+04,local->fddi,obs,(02/22/99 21:32:42),1,local,fddi,
12910,4.712492e+02,local->switch,obs,(02/22/99 21:32:42),1,local,switch,
12911,2.568013e+01,local->local,obs,(02/22/99 21:32:42),1,local,local,
12912,2.927273e+01,local->corp,obs,(02/22/99 21:32:42),1,local,corp,
12913,1.239057e+00,corp->fddi,obs,(02/22/99 21:32:42),1,corp,fddi,
12914,7.366316e+03,corp->switch,obs,(02/22/99 21:32:42),1,corp,switch,
12915,6.244444e+01,corp->local,obs,(02/22/99 21:32:42),1,corp,local,
12916,3.256566e+01,corp->corp,obs,(02/22/99 21:32:42),1,corp,corp,
12917,3.889234e+04,src fddi,obs,(02/22/99 21:32:42),0,fddi,all,fddi
12918,5.030802e+04,src switch,obs,(02/22/99 21:32:42),0,switch,all,switch
12919,1.465590e+04,src local,obs,(02/22/99 21:32:42),0,local,all,local
12920,7.462566e+03,src corp,obs,(02/22/99 21:32:42),0,corp,all,corp
12921,1.508605e+04,dst fddi,obs,(02/22/99 21:32:42),0,all,fddi,fddi
12922,1.152313e+04,dst switch,obs,(02/22/99 21:32:42),0,all,switch,switch
12923,4.498567e+04,dst local,obs,(02/22/99 21:32:42),0,all,local,local
12924,3.972399e+04,dst corp,obs,(02/22/99 21:32:42),0,all,corp,corp
12925,1.113188e+05,total,obs,(02/22/99 21:32:42),0,all,all,all
12951,0.000000e+00,fddi->fddi,obs,(02/22/99 21:37:43),1,fddi,fddi,
12952,7.865320e+01,fddi->switch,obs,(02/22/99 21:37:43),1,fddi,switch,
12953,5.000334e+04,fddi->local,obs,(02/22/99 21:37:43),1,fddi,local,
12954,2.828283e-01,fddi->corp,obs,(02/22/99 21:37:43),1,fddi,corp,
12955,6.408081e+01,switch->fddi,obs,(02/22/99 21:37:43),1,switch,fddi,
12956,3.613519e+03,switch->switch,obs,(02/22/99 21:37:43),1,switch,switch,
12957,7.731640e+03,switch->local,obs,(02/22/99 21:37:43),1,switch,local,
12958,3.475761e+04,switch->corp,obs,(02/22/99 21:37:43),1,switch,corp,
12959,1.802133e+04,local->fddi,obs,(02/22/99 21:37:43),1,local,fddi,
12960,7.002492e+02,local->switch,obs,(02/22/99 21:37:43),1,local,switch,
12961,1.679461e+01,local->local,obs,(02/22/99 21:37:43),1,local,local,
12962,1.015152e+01,local->corp,obs,(02/22/99 21:37:43),1,local,corp,
12963,5.656566e-01,corp->fddi,obs,(02/22/99 21:37:43),1,corp,fddi,
12964,9.118993e+03,corp->switch,obs,(02/22/99 21:37:43),1,corp,switch,
12965,2.320202e+01,corp->local,obs,(02/22/99 21:37:43),1,corp,local,
12966,0.000000e+00,corp->corp,obs,(02/22/99 21:37:43),1,corp,corp,
12967,5.008228e+04,src fddi,obs,(02/22/99 21:37:43),0,fddi,all,fddi
12968,4.616685e+04,src switch,obs,(02/22/99 21:37:43),0,switch,all,switch
12969,1.874852e+04,src local,obs,(02/22/99 21:37:43),0,local,all,local
12970,9.142761e+03,src corp,obs,(02/22/99 21:37:43),0,corp,all,corp
12971,1.808597e+04,dst fddi,obs,(02/22/99 21:37:43),0,all,fddi,fddi
12972,1.351141e+04,dst switch,obs,(02/22/99 21:37:43),0,all,switch,switch
12973,5.777498e+04,dst local,obs,(02/22/99 21:37:43),0,all,local,local
12974,3.476804e+04,dst corp,obs,(02/22/99 21:37:43),0,all,corp,corp
12975,1.241404e+05,total,obs,(02/22/99 21:37:43),0,all,all,all
13001,0.000000e+00,fddi->fddi,obs,(02/22/99 21:42:43),1,fddi,fddi,
13002,6.432323e+01,fddi->switch,obs,(02/22/99 21:42:43),1,fddi,switch,
13003,4.525774e+04,fddi->local,obs,(02/22/99 21:42:43),1,fddi,local,
13004,2.828283e-01,fddi->corp,obs,(02/22/99 21:42:43),1,fddi,corp,
13005,9.478249e+02,switch->fddi,obs,(02/22/99 21:42:43),1,switch,fddi,
13006,3.262212e+03,switch->switch,obs,(02/22/99 21:42:43),1,switch,switch,
13007,5.897603e+04,switch->local,obs,(02/22/99 21:42:43),1,switch,local,
13008,4.449600e+04,switch->corp,obs,(02/22/99 21:42:43),1,switch,corp,
13009,1.795477e+04,local->fddi,obs,(02/22/99 21:42:43),1,local,fddi,
13010,1.132667e+03,local->switch,obs,(02/22/99 21:42:43),1,local,switch,
13011,1.997306e+01,local->local,obs,(02/22/99 21:42:43),1,local,local,
13012,1.370370e+01,local->corp,obs,(02/22/99 21:42:43),1,local,corp,
13013,5.656566e-01,corp->fddi,obs,(02/22/99 21:42:43),1,corp,fddi,
13014,1.010621e+04,corp->switch,obs,(02/22/99 21:42:43),1,corp,switch,
13015,9.992256e+01,corp->local,obs,(02/22/99 21:42:43),1,corp,local,
13016,0.000000e+00,corp->corp,obs,(02/22/99 21:42:43),1,corp,corp,
13017,4.532235e+04,src fddi,obs,(02/22/99 21:42:43),0,fddi,all,fddi
13018,1.076821e+05,src switch,obs,(02/22/99 21:42:43),0,switch,all,switch
13019,1.912111e+04,src local,obs,(02/22/99 21:42:43),0,local,all,local
13020,1.020670e+04,src corp,obs,(02/22/99 21:42:43),0,corp,all,corp
13021,1.890316e+04,dst fddi,obs,(02/22/99 21:42:43),0,all,fddi,fddi
13022,1.456541e+04,dst switch,obs,(02/22/99 21:42:43),0,all,switch,switch
13023,1.043537e+05,dst local,obs,(02/22/99 21:42:43),0,all,local,local
13024,4.450999e+04,dst corp,obs,(02/22/99 21:42:43),0,all,corp,corp
13025,1.823322e+05,total,obs,(02/22/99 21:42:43),0,all,all,all
13051,0.000000e+00,fddi->fddi,obs,(02/22/99 21:47:43),1,fddi,fddi,
13052,7.244444e+01,fddi->switch,obs,(02/22/99 21:47:43),1,fddi,switch,
13053,2.916124e+04,fddi->local,obs,(02/22/99 21:47:43),1,fddi,local,
13054,2.828283e-01,fddi->corp,obs,(02/22/99 21:47:43),1,fddi,corp,
13055,6.380808e+01,switch->fddi,obs,(02/22/99 21:47:43),1,switch,fddi,
13056,2.988121e+03,switch->switch,obs,(02/22/99 21:47:43),1,switch,switch,
13057,6.220768e+04,switch->local,obs,(02/22/99 21:47:43),1,switch,local,
13058,4.002231e+04,switch->corp,obs,(02/22/99 21:47:43),1,switch,corp,
13059,1.617691e+04,local->fddi,obs,(02/22/99 21:47:43),1,local,fddi,
13060,1.040505e+03,local->switch,obs,(02/22/99 21:47:43),1,local,switch,
13061,2.543771e+01,local->local,obs,(02/22/99 21:47:43),1,local,local,
13062,2.083502e+01,local->corp,obs,(02/22/99 21:47:43),1,local,corp,
13063,5.656566e-01,corp->fddi,obs,(02/22/99 21:47:43),1,corp,fddi,
13064,1.054938e+04,corp->switch,obs,(02/22/99 21:47:43),1,corp,switch,
13065,1.012357e+02,corp->local,obs,(02/22/99 21:47:43),1,corp,local,
13066,0.000000e+00,corp->corp,obs,(02/22/99 21:47:43),1,corp,corp,
13067,2.923397e+04,src fddi,obs,(02/22/99 21:47:43),0,fddi,all,fddi
13068,1.052819e+05,src switch,obs,(02/22/99 21:47:43),0,switch,all,switch
13069,1.726368e+04,src local,obs,(02/22/99 21:47:43),0,local,all,local
13070,1.065119e+04,src corp,obs,(02/22/99 21:47:43),0,corp,all,corp
13071,1.624128e+04,dst fddi,obs,(02/22/99 21:47:43),0,all,fddi,fddi
13072,1.465045e+04,dst switch,obs,(02/22/99 21:47:43),0,all,switch,switch
13073,9.149559e+04,dst local,obs,(02/22/99 21:47:43),0,all,local,local
13074,4.004342e+04,dst corp,obs,(02/22/99 21:47:43),0,all,corp,corp
13075,1.624307e+05,total,obs,(02/22/99 21:47:43),0,all,all,all
13101,0.000000e+00,fddi->fddi,obs,(02/22/99 21:52:42),1,fddi,fddi,
13102,6.498316e+01,fddi->switch,obs,(02/22/99 21:52:42),1,fddi,switch,
13103,5.515270e+04,fddi->local,obs,(02/22/99 21:52:42),1,fddi,local,
13104,2.828283e-01,fddi->corp,obs,(02/22/99 21:52:42),1,fddi,corp,
13105,9.487946e+02,switch->fddi,obs,(02/22/99 21:52:42),1,switch,fddi,
13106,3.207380e+03,switch->switch,obs,(02/22/99 21:52:42),1,switch,switch,
13107,1.354752e+04,switch->local,obs,(02/22/99 21:52:42),1,switch,local,
13108,3.725422e+04,switch->corp,obs,(02/22/99 21:52:42),1,switch,corp,
13109,1.789249e+04,local->fddi,obs,(02/22/99 21:52:42),1,local,fddi,
13110,7.804175e+02,local->switch,obs,(02/22/99 21:52:42),1,local,switch,
13111,2.783838e+01,local->local,obs,(02/22/99 21:52:42),1,local,local,
13112,1.329293e+01,local->corp,obs,(02/22/99 21:52:42),1,local,corp,
13113,5.656566e-01,corp->fddi,obs,(02/22/99 21:52:42),1,corp,fddi,
13114,8.664300e+03,corp->switch,obs,(02/22/99 21:52:42),1,corp,switch,
13115,4.691246e+01,corp->local,obs,(02/22/99 21:52:42),1,corp,local,
13116,0.000000e+00,corp->corp,obs,(02/22/99 21:52:42),1,corp,corp,
13117,5.521796e+04,src fddi,obs,(02/22/99 21:52:42),0,fddi,all,fddi
13118,5.495792e+04,src switch,obs,(02/22/99 21:52:42),0,switch,all,switch
13119,1.871404e+04,src local,obs,(02/22/99 21:52:42),0,local,all,local
13120,8.711778e+03,src corp,obs,(02/22/99 21:52:42),0,corp,all,corp
13121,1.884186e+04,dst fddi,obs,(02/22/99 21:52:42),0,all,fddi,fddi
13122,1.271708e+04,dst switch,obs,(02/22/99 21:52:42),0,all,switch,switch
13123,6.877497e+04,dst local,obs,(02/22/99 21:52:42),0,all,local,local
13124,3.726780e+04,dst corp,obs,(02/22/99 21:52:42),0,all,corp,corp
13125,1.376017e+05,total,obs,(02/22/99 21:52:42),0,all,all,all
13151,0.000000e+00,fddi->fddi,obs,(02/22/99 21:57:42),1,fddi,fddi,
13152,6.593939e+01,fddi->switch,obs,(02/22/99 21:57:42),1,fddi,switch,
13153,3.134757e+04,fddi->local,obs,(02/22/99 21:57:42),1,fddi,local,
13154,2.828283e-01,fddi->corp,obs,(02/22/99 21:57:42),1,fddi,corp,
13155,5.485522e+01,switch->fddi,obs,(02/22/99 21:57:42),1,switch,fddi,
13156,3.041795e+03,switch->switch,obs,(02/22/99 21:57:42),1,switch,switch,
13157,8.924152e+03,switch->local,obs,(02/22/99 21:57:42),1,switch,local,
13158,3.827223e+04,switch->corp,obs,(02/22/99 21:57:42),1,switch,corp,
13159,2.466965e+04,local->fddi,obs,(02/22/99 21:57:42),1,local,fddi,
13160,1.103525e+03,local->switch,obs,(02/22/99 21:57:42),1,local,switch,
13161,4.213805e+01,local->local,obs,(02/22/99 21:57:42),1,local,local,
13162,3.116835e+01,local->corp,obs,(02/22/99 21:57:42),1,local,corp,
13163,5.656566e-01,corp->fddi,obs,(02/22/99 21:57:42),1,corp,fddi,
13164,8.886303e+03,corp->switch,obs,(02/22/99 21:57:42),1,corp,switch,
13165,1.494411e+02,corp->local,obs,(02/22/99 21:57:42),1,corp,local,
13166,0.000000e+00,corp->corp,obs,(02/22/99 21:57:42),1,corp,corp,
13167,3.141379e+04,src fddi,obs,(02/22/99 21:57:42),0,fddi,all,fddi
13168,5.029303e+04,src switch,obs,(02/22/99 21:57:42),0,switch,all,switch
13169,2.584648e+04,src local,obs,(02/22/99 21:57:42),0,local,all,local
13170,9.036310e+03,src corp,obs,(02/22/99 21:57:42),0,corp,all,corp
13171,2.472507e+04,dst fddi,obs,(02/22/99 21:57:42),0,all,fddi,fddi
13172,1.309756e+04,dst switch,obs,(02/22/99 21:57:42),0,all,switch,switch
13173,4.046330e+04,dst local,obs,(02/22/99 21:57:42),0,all,local,local
13174,3.830368e+04,dst corp,obs,(02/22/99 21:57:42),0,all,corp,corp
